cumulative_targets_percent,cumulative_assignments_percent
50.60004220,24.12794857
50.64998926,24.15176515
50.69993631,24.17558173
50.75007695,24.19949062
50.80002401,24.22330720
50.84997106,24.24712378
50.89991811,24.27094036
50.95005876,24.29484925
51.00000581,24.31866583
51.04995286,24.34248241
51.10009351,24.36639130
51.15004056,24.39020788
51.19998761,24.41402446
51.24993466,24.43784104
51.30007531,24.46174993
51.35002236,24.48556651
51.39996941,24.50938309
51.44991646,24.53319967
51.50005711,24.55710856
51.55000416,24.58092514
51.59995121,24.60474171
51.65009186,24.62865061
51.70003891,24.65246719
51.74998596,24.67628376
51.79993302,24.70010034
51.85007366,24.72400923
51.90002071,24.74782581
51.94996777,24.77164239
51.99991482,24.79545897
52.05005546,24.81936786
52.10000252,24.84318444
52.14994957,24.86700102
52.20009021,24.89090991
52.25003727,24.91472649
52.29998432,24.93854307
52.34993137,24.96235965
52.40007202,24.98626854
52.45001907,25.01008512
52.49996612,25.03390170
52.54991317,25.05771828
52.60005382,25.08162717
52.65000087,25.10544375
52.69994792,25.12926033
52.75008857,25.15316922
52.80003562,25.17698580
52.84998267,25.20080238
52.89992973,25.22461896
52.95007037,25.24852785
53.00001742,25.27234443
53.04996448,25.29616101
53.09991153,25.31997759
53.15005217,25.34388648
53.19999923,25.36770306
53.24994628,25.39151964
53.30008692,25.41542853
53.35003398,25.43924511
53.39998103,25.46306169
53.44992808,25.48687826
53.50006873,25.51078716
53.55001578,25.53460374
53.59996283,25.55842031
53.64990988,25.58223689
53.70005053,25.60614579
53.74999758,25.62996236
53.79994463,25.65377894
53.85008528,25.67768783
53.90003233,25.70150441
53.94997938,25.72532099
53.99992643,25.74913757
54.05006708,25.77304646
54.10001413,25.79686304
54.14996118,25.82067962
54.19990824,25.84449620
54.25004888,25.86840509
54.29999593,25.89222167
54.34994299,25.91603825
54.40008363,25.93994714
54.45003068,25.96376372
54.49997774,25.98758030
54.54992479,26.01139688
54.60006543,26.03530577
54.65001249,26.05912235
54.69995954,26.08293893
54.74990659,26.10675551
54.80004724,26.13066440
54.84999429,26.15448098
54.89994134,26.17829756
54.95008199,26.20220645
55.00002904,26.22602303
55.04997609,26.24983961
55.09992314,26.27365619
55.15006379,26.29756508
55.20001084,26.32138166
55.24995789,26.34519824
55.29990495,26.36901482
55.35004559,26.39292371
55.39999264,26.41674029
55.44993970,26.44055686
55.50008034,26.46446576
55.55002739,26.48828234
55.59997445,26.51209891
55.64992150,26.53591549
55.70006214,26.55982439
55.75000920,26.58364096
55.79995625,26.60745754
55.84990330,26.63127412
55.90004395,26.65518301
55.94999100,26.67899959
55.99993805,26.70281617
56.05007870,26.72672506
56.10002575,26.75054164
56.14997280,26.77435822
56.19991985,26.79817480
56.25006050,26.82208369
56.30000755,26.84590027
56.34995460,26.86971685
56.40009525,26.89362574
56.45004230,26.91744232
56.49998935,26.94125890
56.54993640,26.96507548
56.60007705,26.98898437
56.65002410,27.01280095
56.69997115,27.03661753
56.74991821,27.06043411
56.80005885,27.08434300
56.85000590,27.10815958
56.89995296,27.13197616
56.95009360,27.15588505
57.00004065,27.17970163
57.04998771,27.20351821
57.09993476,27.22733479
57.15007540,27.25124368
57.20002246,27.27506026
57.24996951,27.29887684
57.29991656,27.32269342
57.35005721,27.34660231
57.40000426,27.37041889
57.44995131,27.39423546
57.50009196,27.41814436
57.55003901,27.44196094
57.59998606,27.46577751
57.64993311,27.48959409
57.70007376,27.51350298
