cumulative_targets_percent,cumulative_assignments_percent
40.25006484,12.03356719
40.30006531,12.04851583
40.35006578,12.06346448
40.40006625,12.07841313
40.45006672,12.09336177
40.50006719,12.10831042
40.55006766,12.12325907
40.60006813,12.13820771
40.65006859,12.15315636
40.70006906,12.16810501
40.75006953,12.18305365
40.80007000,12.19800230
40.85007047,12.21295095
40.90007094,12.22789959
40.95007141,12.24284824
41.00007188,12.25779689
41.05007234,12.27274553
41.10007281,12.28769418
41.15007328,12.30264283
41.20007375,12.31759147
41.25007422,12.33254012
41.30007469,12.34748877
41.35007516,12.36243741
41.40007563,12.37738606
41.45007609,12.39233471
41.50007656,12.40728335
41.55007703,12.42223200
41.60007750,12.43718065
41.65007797,12.45212929
41.70007844,12.46707794
41.75007891,12.48202659
41.80007938,12.49697523
41.85007984,12.51192388
41.90008031,12.52687253
41.95008078,12.54182117
42.00008125,12.55676982
42.05008172,12.57171847
42.10008219,12.58666712
42.15008266,12.60161576
42.20008313,12.61656441
42.25008359,12.63151306
42.30008406,12.64646170
42.35008453,12.66141035
42.40008500,12.67635900
42.45008547,12.69130764
42.50008594,12.70625629
42.55008641,12.72120494
42.60008688,12.73615358
42.65008734,12.75110223
42.70008781,12.76605088
42.75008828,12.78099952
42.80008875,12.79594817
42.85008922,12.81089682
42.90008969,12.82584546
42.95009016,12.84079411
43.00009063,12.85574276
43.05009109,12.87069140
43.10009156,12.88564005
43.15009203,12.90058870
43.20009250,12.91553734
43.25009297,12.93048599
43.30009344,12.94543464
43.35009391,12.96038328
43.40009438,12.97533193
43.45009484,12.99028058
43.50009531,13.00522922
43.55009578,13.02017787
43.60009625,13.03512652
43.65009672,13.05007516
43.70009719,13.06502381
43.75009766,13.07997246
43.80009813,13.09492110
43.85009859,13.10986975
43.90009906,13.12481840
43.95009953,13.13976704
44.00010000,13.15471569
44.05010047,13.16966434
44.10010094,13.18461298
44.15010141,13.19956163
44.20010188,13.21451028
44.25010234,13.22945892
44.30010281,13.24440757
44.35010328,13.25935622
44.40010375,13.27430486
44.45010422,13.28925351
44.50010469,13.30420216
44.55010516,13.31915080
44.60010563,13.33409945
44.65010609,13.34904810
44.70010656,13.36399674
44.75010703,13.37894539
44.80010750,13.39389404
44.85010797,13.40884269
44.90010844,13.42379133
44.95010891,13.43873998
45.00010938,13.45368863
45.05010984,13.46863727
45.10011031,13.48358592
45.15011078,13.49853457
45.20011125,13.51348321
45.25011172,13.52843186
45.30011219,13.54338051
45.35011266,13.55832915
45.40011313,13.57327780
45.45011359,13.58822645
45.50011406,13.60317509
45.55011453,13.61812374
45.60011500,13.63307239
45.65011547,13.64802103
45.70011594,13.66296968
45.75011641,13.67791833
45.80011688,13.69286697
45.85011734,13.70781562
45.90011781,13.72276427
45.95011828,13.73771291
46.00011875,13.75266156
46.05011922,13.76761021
46.10011969,13.78255885
46.15012016,13.79750750
46.20012063,13.81245615
46.25012109,13.82740479
46.30012156,13.84235344
46.35012203,13.85730209
46.40012250,13.87225073
46.45012297,13.88719938
46.50012344,13.90214803
46.55012391,13.91709667
46.60012438,13.93204532
46.65012484,13.94699397
46.70012531,13.96194261
46.75012578,13.97689126
46.80012625,13.99183991
46.85012672,14.00678855
46.90012719,14.02173720
46.95012766,14.03668585
47.00012813,14.05163449
47.05012859,14.06658314
47.10012906,14.08153179
47.15012953,14.09648043
47.20013000,14.11142908
47.25013047,14.12637773
47.30013094,14.14132637
47.35013141,14.15627502
47.40013188,14.17122367
47.45013234,14.18617231
47.50013281,14.20112096
47.55013328,14.21606961
47.60013375,14.23101826
47.65013422,14.24596690
47.70013469,14.26091555
47.75013516,14.27586420
47.80013563,14.29081284
47.85013610,14.30576149
47.90013656,14.32071014
47.95013703,14.33565878
48.00013750,14.35060743
48.05013797,14.36555608
48.10013844,14.38050472
48.15013891,14.39545337
48.20013938,14.41040202
48.25013985,14.42535066
48.30014031,14.44029931
48.35014078,14.45524796
48.40014125,14.47019660
48.45014172,14.48514525
48.50014219,14.50009390
48.55014266,14.51504254
48.60014313,14.52999119
48.65014360,14.54493984
48.70014406,14.55988848
48.75014453,14.57483713
48.80014500,14.58978578
48.85014547,14.60473442
48.90014594,14.61968307
48.95014641,14.63463172
49.00014688,14.64958036
49.05014735,14.66452901
49.10014781,14.67947766
49.15014828,14.69442630
49.20014875,14.70937495
49.25014922,14.72432360
49.30014969,14.74730714
49.35015016,14.77720443
49.40015063,14.80710173
49.45015110,14.83699902
49.50015156,14.86689632
49.55015203,14.89679361
49.60015250,14.92669090
49.65015297,14.95658820
49.70015344,14.98648549
49.75015391,15.01638278
49.80015438,15.04628008
49.85015485,15.07617737
49.90015531,15.10607466
49.95015578,15.13597196
49.99984375,15.16568239
50.04984422,15.19557969
50.09984469,15.22547698
50.14984515,15.25537427
50.19984562,15.28527157
50.24984609,15.31516886
