cumulative_targets_percent,cumulative_assignments_percent
18.00009170,3.20642483
18.04976082,3.21527258
18.10019409,3.22425645
18.14986322,3.23310420
18.20029649,3.24208807
18.24996561,3.25093582
18.29963474,3.25978357
18.35006801,3.26876744
18.39973714,3.27761519
18.45017040,3.28659906
18.49983953,3.29544681
18.55027280,3.30443068
18.59994193,3.31327843
18.65037519,3.32226230
18.70004432,3.33111005
18.74971345,3.33995780
18.80014671,3.34894167
18.84981584,3.35778942
18.90024911,3.36677329
18.94991824,3.37562104
19.00035150,3.38460491
19.05002063,3.39345266
19.09968976,3.40230042
19.15012303,3.41128429
19.19979215,3.42013204
19.25022542,3.42911591
19.29989455,3.43796366
19.35032782,3.44694753
19.39999694,3.45579528
19.44966607,3.46464303
19.50009934,3.47362690
19.54976847,3.48247465
19.60020173,3.49145852
19.64987086,3.50030627
19.70030413,3.50929014
19.74997326,3.51813789
19.79964238,3.52698564
19.85007565,3.53596951
19.89974478,3.54481726
19.95017804,3.55380113
19.99984717,3.56264888
20.05028044,3.57163275
20.09994957,3.58048050
20.14961869,3.58932825
20.20005196,3.59831212
20.24972109,3.60715987
20.30015436,3.61614374
20.34982348,3.62499149
20.40025675,3.63397536
20.44992588,3.64282311
20.50035915,3.65180698
20.55002827,3.66065473
20.59969740,3.66950248
20.65013067,3.67848635
20.69979980,3.68733410
20.75023306,3.69631797
20.79990219,3.70516573
20.85033546,3.71414960
20.90000458,3.72299735
20.94967371,3.73184510
21.00010698,3.74082897
21.04977611,3.74967672
21.10020937,3.75866059
21.14987850,3.76750834
21.20031177,3.77649221
21.24998090,3.78533996
21.29965002,3.79418771
21.35008329,3.80317158
21.39975242,3.81201933
21.45018569,3.82100320
21.49985481,3.82985095
21.55028808,3.83883482
21.59995721,3.84768257
21.64962634,3.85653032
21.70005960,3.86551419
21.74972873,3.87436194
21.80016200,3.88334581
21.84983112,3.89219356
21.90026439,3.90117743
21.94993352,3.91002518
22.00036679,3.91900905
22.05003591,3.92785680
22.09970504,3.93670455
22.15013831,3.94568842
22.19980744,3.95453617
22.25024070,3.96352004
22.29990983,3.97236779
22.35034310,3.98135166
22.40001223,3.99019941
22.44968135,3.99904717
22.50011462,4.00803104
22.54978375,4.01687879
22.60021702,4.02586266
22.64988614,4.03471041
22.70031941,4.04369428
22.74998854,4.05254203
22.79965767,4.06138978
22.85009093,4.07037365
22.89976006,4.07922140
22.95019333,4.08820527
22.99986245,4.09705302
23.05029572,4.10603689
23.09996485,4.11488464
23.14963398,4.12373239
23.20006724,4.13271626
23.24973637,4.14156401
23.30016964,4.15054788
23.34983877,4.15939563
23.40027203,4.16837950
23.44994116,4.17722725
23.50037443,4.18621112
23.55004356,4.19505887
